Date,Party_Name,GSTIN,Taxable_Value,GST_Rate,CGST,SGST,IGST,Total,Narration,Is_Fraud
2026-02-27,"Ranganathan, Chahal and Ravel",17SuhPg7846R1ZA,173978.76,12,10438.7256,10438.7256,0.0,194856.21120000002,"Being goods sold to Ranganathan, Chahal and Ravel Inv No 151",0
2025-06-19,Sem-Basak,30MASuV0751D2ZC,390243.03,18,35121.8727,35121.8727,0.0,460486.77540000004,Being goods sold to Sem-Basak Inv No 831,0
2025-08-15,Muni LLC,15ogLCv3685E7ZA,11571.96,0,0.0,0.0,0.0,11571.96,Being goods sold to Muni LLC Inv No 235,0
2025-07-05,"Andra, Chahal and Sarma",13rzEQa8309y2ZB,11288.47,28,0.0,0.0,3160.7716,14449.2416,"Being goods sold to Andra, Chahal and Sarma Inv No 575",0
2026-02-09,"Varghese, Ray and Hayre",18frRde1953z4ZC,314443.1,5,7861.077499999999,7861.077499999999,0.0,330165.255,"Being goods sold to Varghese, Ray and Hayre Inv No 849",0
2025-03-18,"Nagi, Parekh and Doctor",11PHxFt0194m5ZC,102495.37,12,6149.722199999999,6149.722199999999,0.0,114794.8144,"Being goods sold to Nagi, Parekh and Doctor Inv No 895",0
2025-08-24,"Chaudhary, Deo and Tank",11kkEOr4460d4ZB,430237.45,5,0.0,0.0,21511.8725,451749.3225,"Being goods sold to Chaudhary, Deo and Tank Inv No 611",0
2025-08-03,Sen Inc,16SKViD1805n9ZB,82838.23,5,2070.95575,2070.95575,0.0,86980.14149999998,Being goods sold to Sen Inc Inv No 165,0
2025-05-21,Anne-Saini,24QFAYw5930U8ZB,342476.99,5,8561.92475,8561.92475,0.0,359600.8395,Being goods sold to Anne-Saini Inv No 386,0
2025-03-08,Wable-Tiwari,21JseAC5837p2ZB,39667.94,12,0.0,0.0,4760.1528,44428.0928,Being goods sold to Wable-Tiwari Inv No 749,0
2025-12-13,"Dugal, Virk and Naik",16KsVCe3192x2ZB,232129.05,18,0.0,0.0,41783.229,273912.279,"Being goods sold to Dugal, Virk and Naik Inv No 760",0
2025-09-23,"Maharaj, Sidhu and Randhawa",25OFrzM5923o8ZA,1781.81,12,0.0,0.0,213.81719999999999,1995.6272,"Being goods sold to Maharaj, Sidhu and Randhawa Inv No 210",0
2025-08-18,Natt Group,11hKpTi9056S2ZB,179074.97,18,16116.747299999999,16116.747299999999,0.0,211308.46459999998,Being goods sold to Natt Group Inv No 190,0
2025-05-31,Halder-Palla,22xSsXN2697T7ZA,221092.0,0,0.0,0.0,0.0,221092.0,Being goods sold to Halder-Palla Inv No 855,0
2026-01-30,Mandal-Edwin,27Ijbyj5884H4ZB,308132.63,5,0.0,0.0,15406.631500000001,323539.2615,Being goods sold to Mandal-Edwin Inv No 914,0
2025-08-16,Morar-Pau,38AsvdR4526f6ZB,3012.32,18,0.0,0.0,542.2176000000001,3554.5376,Being goods sold to Morar-Pau Inv No 585,0
2025-07-30,Char-Dhingra,13oYNBz6650M8ZC,408354.52,28,57169.63280000001,57169.63280000001,0.0,522693.78560000006,Being goods sold to Char-Dhingra Inv No 440,0
2025-07-18,Ghose-Ravel,10KtUDr3477M6ZA,309100.07,18,0.0,0.0,55638.0126,364738.0826,Being goods sold to Ghose-Ravel Inv No 445,0
2025-05-31,"Sama, Walia and Memon",22JRUbw1120t9ZC,92178.92,12,0.0,0.0,11061.4704,103240.3904,"Being goods sold to Sama, Walia and Memon Inv No 229",0
2025-03-30,Wali LLC,32zQJvB7743W7ZA,471377.51,0,0.0,0.0,0.0,471377.51,Being goods sold to Wali LLC Inv No 281,0
2025-11-22,Nath Group,20nTAAI3273o6ZA,385662.97,5,9641.57425,9641.57425,0.0,404946.1185,Being goods sold to Nath Group Inv No 196,0
2025-06-17,Memon-Ram,35peXde3562R6ZC,116600.3,12,0.0,0.0,13992.036,130592.33600000001,Being goods sold to Memon-Ram Inv No 445,0
2025-04-12,Joshi-Suri,19kQhcN4393I7ZB,211934.7,0,0.0,0.0,0.0,211934.7,Being goods sold to Joshi-Suri Inv No 353,0
2025-03-26,Sharma and Sons,34UgwmB2522t6ZA,492145.08,5,12303.627,12303.627,0.0,516752.334,Being goods sold to Sharma and Sons Inv No 931,0
2025-03-26,"Ratti, Keer and Kaur",21ZESNs7348s2ZB,310978.49,0,0.0,0.0,0.0,310978.49,"Being goods sold to Ratti, Keer and Kaur Inv No 579",0
2026-01-20,Natt-Mangat,31jTdhI1185u7ZC,69142.76,5,1728.569,1728.569,0.0,72599.898,Being goods sold to Natt-Mangat Inv No 155,0
2025-07-05,"Boase, Kadakia and Choudhry",27QGAWA2265J7ZA,133353.03,28,18669.4242,18669.4242,0.0,170691.87840000002,"Being goods sold to Boase, Kadakia and Choudhry Inv No 413",0
2025-12-19,Chowdhury Group,27ypGFW5692X5ZC,292444.83,5,7311.120750000001,7311.120750000001,0.0,307067.0715,Being goods sold to Chowdhury Group Inv No 952,0
2026-01-13,"Sehgal, Venkatesh and Vohra",38WSYSO6296m3ZA,217712.89,5,5442.822250000001,5442.822250000001,0.0,228598.5345,"Being goods sold to Sehgal, Venkatesh and Vohra Inv No 990",0
2025-07-24,Sandal PLC,32pUfSm0307K2ZC,112287.92,12,6737.2752,6737.2752,0.0,125762.4704,Being goods sold to Sandal PLC Inv No 761,0
2025-04-07,Palla-Krishna,23kpcDG4251v1ZB,287276.77,18,0.0,0.0,51709.8186,338986.5886,Being goods sold to Palla-Krishna Inv No 904,0
2025-11-03,Khanna PLC,38moIYh2848k5ZB,407266.18,12,0.0,0.0,48871.9416,456138.1216,Being goods sold to Khanna PLC Inv No 107,0
2025-06-25,Karnik LLC,37TpINd2604w3ZC,233036.5,0,0.0,0.0,0.0,233036.5,Being goods sold to Karnik LLC Inv No 289,0
2025-05-16,Sarma-Chauhan,26CbAPx9686V7ZB,219534.48,0,0.0,0.0,0.0,219534.48,Being goods sold to Sarma-Chauhan Inv No 721,0
2025-07-29,Banerjee Ltd,28pifxx6874S7ZC,466832.36,18,42014.912399999994,42014.912399999994,0.0,550862.1847999999,Being goods sold to Banerjee Ltd Inv No 536,0
2025-04-29,Sinha PLC,38hcUUf3942w4ZA,431297.66,28,60381.6724,60381.6724,0.0,552061.0048,Being goods sold to Sinha PLC Inv No 849,0
2026-02-18,"Patel, Handa and Narula",24LvBaG4363J7ZC,412403.81,28,57736.53340000001,57736.53340000001,0.0,527876.8768,"Being goods sold to Patel, Handa and Narula Inv No 989",0
2025-11-23,Korpal-Balan,34SoKYD4769R2ZC,7231.64,5,0.0,0.0,361.58200000000005,7593.222000000001,Being goods sold to Korpal-Balan Inv No 283,0
2025-04-03,Khurana PLC,37uveSN1872c9ZC,104141.23,0,0.0,0.0,0.0,104141.23,Being goods sold to Khurana PLC Inv No 429,0
2025-09-04,Seth Group,23PgARL6237j8ZC,479098.12,0,0.0,0.0,0.0,479098.12,Being goods sold to Seth Group Inv No 457,0
2025-05-01,"Golla, Misra and De",22QxAio2387z3ZC,362060.82,12,0.0,0.0,43447.2984,405508.11840000004,"Being goods sold to Golla, Misra and De Inv No 157",0
2026-02-11,Dyal Ltd,27ZLjaH3164N5ZA,414973.47,18,0.0,0.0,74695.22459999999,489668.69459999993,Being goods sold to Dyal Ltd Inv No 204,0
2025-04-13,Devan-Madan,14JPRth1096k1ZA,290153.91,0,0.0,0.0,0.0,290153.91,Being goods sold to Devan-Madan Inv No 982,0
2025-11-24,"Dass, Kala and Soni",28UAapu9939e2ZA,182586.62,12,10955.197199999999,10955.197199999999,0.0,204497.0144,"Being goods sold to Dass, Kala and Soni Inv No 614",0
2025-06-07,Chakrabarti-Dhar,28sqcAQ3174C2ZB,27144.78,5,678.6195,678.6195,0.0,28502.019,Being goods sold to Chakrabarti-Dhar Inv No 876,0
2025-03-29,Tandon LLC,15DbjxT9507X7ZC,76626.82,12,4597.6092,4597.6092,0.0,85822.03840000002,Being goods sold to Tandon LLC Inv No 906,0
2025-07-10,"Kumer, Ratti and Chad",12XSAZi0919e1ZA,360719.07,0,0.0,0.0,0.0,360719.07,"Being goods sold to Kumer, Ratti and Chad Inv No 215",0
2025-11-30,Pillay-Sabharwal,35wjeEi3739t8ZB,431194.87,5,10779.87175,10779.87175,0.0,452754.6135,Being goods sold to Pillay-Sabharwal Inv No 637,0
2025-12-25,Ray-Randhawa,22GTjiZ4121C8ZC,338459.02,18,0.0,0.0,60922.6236,399381.6436,Being goods sold to Ray-Randhawa Inv No 159,0
2025-06-14,Sood-Sahni,16tyRVI9669E6ZB,495583.62,5,0.0,0.0,24779.181,520362.801,Being goods sold to Sood-Sahni Inv No 347,0
2025-03-07,Uppal-Sundaram,22iNguS7185b9ZC,76829.89,12,4609.7934,4609.7934,0.0,86049.47679999999,Being goods sold to Uppal-Sundaram Inv No 206,0
2025-11-30,Raval Ltd,35ccrcM3819H1ZC,142205.02,0,0.0,0.0,0.0,142205.02,Being goods sold to Raval Ltd Inv No 443,0
2025-12-29,"Ramesh, Pant and Gola",23VBddK6612z6ZC,370244.45,0,0.0,0.0,0.0,370244.45,"Being goods sold to Ramesh, Pant and Gola Inv No 394",0
2025-06-02,"Raj, Bhatt and Kadakia",30JNbhQ8360r7ZC,379187.6,28,0.0,0.0,106172.528,485360.12799999997,"Being goods sold to Raj, Bhatt and Kadakia Inv No 888",0
2025-05-13,"Barad, Dani and Swamy",23snMWz3713O8ZA,62989.2,18,0.0,0.0,11338.055999999999,74327.256,"Being goods sold to Barad, Dani and Swamy Inv No 746",0
2025-06-10,"Uppal, Subramaniam and Chowdhury",18EJAfF2581q4ZC,448989.0,18,0.0,0.0,80818.02,529807.02,"Being goods sold to Uppal, Subramaniam and Chowdhury Inv No 235",0
2025-07-18,Sani Ltd,35fZybS2997p9ZB,485060.34,18,0.0,0.0,87310.8612,572371.2012,Being goods sold to Sani Ltd Inv No 469,0
2025-03-21,"Keer, Nigam and Bose",14KmERo1977o3ZC,75655.03,5,0.0,0.0,3782.7515000000003,79437.7815,"Being goods sold to Keer, Nigam and Bose Inv No 514",0
2025-09-15,Bora Ltd,25zYZbm1409g6ZB,330035.52,5,8250.888,8250.888,0.0,346537.296,Being goods sold to Bora Ltd Inv No 126,0
2025-10-06,Ahluwalia-Sen,18LrCCG5661j4ZB,278038.22,28,0.0,0.0,77850.7016,355888.9216,Being goods sold to Ahluwalia-Sen Inv No 976,0
2025-07-14,Solanki-Prabhakar,18jOVMe6903F4ZC,221509.6,12,0.0,0.0,26581.152,248090.752,Being goods sold to Solanki-Prabhakar Inv No 554,0
2025-10-31,"Lad, Lalla and Natt",13nUYUf8469t9ZA,413456.83,12,24807.4098,24807.4098,0.0,463071.64960000006,"Being goods sold to Lad, Lalla and Natt Inv No 520",0
2025-05-05,Kari-Dugal,13NKIes2662U4ZC,123840.75,28,17337.705,17337.705,0.0,158516.16000000003,Being goods sold to Kari-Dugal Inv No 788,0
2025-05-10,Kulkarni-Bobal,21XuZaG7177n2ZB,65529.95,18,0.0,0.0,11795.391,77325.341,Being goods sold to Kulkarni-Bobal Inv No 546,0
2025-08-30,"Lad, Parsa and Gill",15MgFbu8946u7ZC,35539.63,0,0.0,0.0,0.0,35539.63,"Being goods sold to Lad, Parsa and Gill Inv No 265",0
2025-12-19,Nayak-Modi,25HzFzc0166o6ZC,394525.91,18,35507.3319,35507.3319,0.0,465540.57379999995,Being goods sold to Nayak-Modi Inv No 945,0
2025-04-04,"Kade, Rout and Gole",25zcyip1452X9ZB,114146.69,5,2853.6672500000004,2853.6672500000004,0.0,119854.0245,"Being goods sold to Kade, Rout and Gole Inv No 830",0
2025-11-14,"Pandey, Bali and Arora",35TMVol3865U1ZB,153209.31,12,0.0,0.0,9192.5586,162401.8686,GST Calculation Error,1
2025-06-24,"Sachdev, Kale and Balakrishnan",20ClOIU5944l6ZB,433663.0,12,0.0,0.0,52039.56,485702.56,"Being goods sold to Sachdev, Kale and Balakrishnan Inv No 117",0
2025-09-17,Taneja Ltd,23duddz8095Z1ZA,444454.41,28,0.0,0.0,124447.2348,568901.6448,Being goods sold to Taneja Ltd Inv No 432,0
2025-05-17,Nazareth PLC,37hkGYF8366n4ZC,255205.85,28,0.0,0.0,71457.638,326663.488,Being goods sold to Nazareth PLC Inv No 473,0
2025-04-14,"Suresh, Mukherjee and Thaker",14QtIgO8537w5ZC,154354.92,12,9261.2952,9261.2952,0.0,172877.5104,"Being goods sold to Suresh, Mukherjee and Thaker Inv No 467",0
2025-07-27,"Upadhyay, Tandon and Chakrabarti",31gTfTy9415f7ZC,204407.83,12,0.0,0.0,24528.939599999998,228936.7696,"Being goods sold to Upadhyay, Tandon and Chakrabarti Inv No 639",0
2025-04-13,"Tata, Ganguly and Madan",34aqxvu5707X5ZA,454468.18,18,40902.1362,40902.1362,0.0,536272.4524,"Being goods sold to Tata, Ganguly and Madan Inv No 913",0
2025-12-17,Wali-Balasubramanian,35evcNv5319n6ZB,141332.86,12,8479.971599999999,8479.971599999999,0.0,158292.80319999997,Being goods sold to Wali-Balasubramanian Inv No 330,0
2025-09-04,Gupta-Sengupta,15ubTGm0910Y1ZB,106724.9,0,0.0,0.0,0.0,106724.9,Being goods sold to Gupta-Sengupta Inv No 437,0
2025-05-13,Rai-Bumb,35CEdib6012I7ZC,86078.3,28,0.0,0.0,24101.924000000003,110180.224,Being goods sold to Rai-Bumb Inv No 440,0
2025-03-18,Nair PLC,25YdXOA3331R3ZA,333188.09,18,0.0,0.0,59973.8562,393161.9462,Being goods sold to Nair PLC Inv No 736,0
2025-06-09,Mahal-Chandran,27tadSr5740w5ZC,419097.62,18,37718.7858,37718.7858,0.0,494535.1916,Being goods sold to Mahal-Chandran Inv No 156,0
2025-09-22,Kalla-Peri,11TEJxl6517Z7ZA,400488.49,12,0.0,0.0,48058.6188,448547.1088,Being goods sold to Kalla-Peri Inv No 744,0
2025-03-01,Datta-Raju,32OArIf8057o6ZB,126867.63,12,7612.0578,7612.0578,0.0,142091.74560000002,Being goods sold to Datta-Raju Inv No 984,0
2025-07-03,Contractor-Talwar,36LRskn8236l8ZC,215021.92,12,0.0,0.0,25802.630400000002,240824.5504,Being goods sold to Contractor-Talwar Inv No 654,0
2025-07-29,Saxena Group,21myHtt4091N6ZB,50000.0,18,0.0,0.0,9000.0,59000.0,Urgent payment cash,1
2025-11-29,Dhillon-Dani,17NvjFD6680x7ZA,40256.43,12,0.0,0.0,4830.7716,45087.2016,Being goods sold to Dhillon-Dani Inv No 209,0
2025-10-17,Sunder-Walla,25onsrn1772C5ZA,206295.56,28,0.0,0.0,57762.7568,264058.31680000003,Being goods sold to Sunder-Walla Inv No 579,0
2025-04-21,Tiwari PLC,26luqdk1835c6ZB,439569.99,5,10989.24975,10989.24975,0.0,461548.4895,Being goods sold to Tiwari PLC Inv No 332,0
2025-07-30,Nanda-Tiwari,27ScxsN8318l3ZA,256851.39,12,15411.0834,15411.0834,0.0,287673.5568,Being goods sold to Nanda-Tiwari Inv No 643,0
2025-12-31,"Sule, Bhat and Sama",21GVLNw5144s3ZA,246975.58,28,34576.5812,34576.5812,0.0,316128.7424,"Being goods sold to Sule, Bhat and Sama Inv No 583",0
2025-09-08,Wadhwa PLC,37EvnSf0600I3ZA,90842.51,18,0.0,0.0,16351.651799999998,107194.16179999999,Being goods sold to Wadhwa PLC Inv No 203,0
2025-11-03,"Ahuja, Sen and Nori",20xFLVe4595N4ZB,10918.8,0,0.0,0.0,0.0,10918.8,GST Calculation Error,1
2025-09-24,"Naik, Uppal and Kota",36sIpGB8828f9ZC,38792.81,18,0.0,0.0,6982.7058,45775.515799999994,"Being goods sold to Naik, Uppal and Kota Inv No 254",0
2025-08-23,"Mani, Gandhi and Sami",18qrElj3968C6ZB,332587.39,0,0.0,0.0,0.0,332587.39,"Being goods sold to Mani, Gandhi and Sami Inv No 175",0
2026-01-05,"Ramaswamy, Zachariah and Baral",23QsQdN2378K1ZC,293946.04,18,26455.143599999996,26455.143599999996,0.0,346856.3272,"Being goods sold to Ramaswamy, Zachariah and Baral Inv No 278",0
2025-08-10,Bhasin Inc,11nFyXm4538Y6ZA,357461.58,18,0.0,0.0,64343.0844,421804.6644,Being goods sold to Bhasin Inc Inv No 936,0
2025-10-01,Sahota-Mandal,26WqpSW9448e5ZA,243996.19,0,0.0,0.0,0.0,243996.19,Being goods sold to Sahota-Mandal Inv No 817,0
2026-01-22,"Agarwal, Nadkarni and Patel",33pChcY5722i8ZB,301201.57,0,0.0,0.0,0.0,301201.57,"Being goods sold to Agarwal, Nadkarni and Patel Inv No 896",0
2025-05-14,Seshadri Inc,36qwIHU8409Z3ZB,37400.34,0,0.0,0.0,0.0,37400.34,Being goods sold to Seshadri Inc Inv No 672,0
2025-05-03,Bhalla Inc,14pUCau2620R3ZA,480914.23,12,0.0,0.0,57709.707599999994,538623.9376,Being goods sold to Bhalla Inc Inv No 277,0
2025-05-07,Radhakrishnan Group,15gLJPJ7045g8ZB,93578.1,0,0.0,0.0,0.0,93578.1,Being goods sold to Radhakrishnan Group Inv No 568,0
2025-04-08,"Gokhale, Hayer and Mannan",13fBsPA8691w1ZB,409151.93,28,57281.270200000006,57281.270200000006,0.0,523714.47040000005,"Being goods sold to Gokhale, Hayer and Mannan Inv No 969",0
2025-09-09,Andra and Sons,38KKGos6318E8ZB,312053.56,28,0.0,0.0,87374.99680000001,399428.5568,Being goods sold to Andra and Sons Inv No 749,0
2025-10-07,Grover-Luthra,38IiPQW9830G9ZC,225028.12,12,13501.687199999998,13501.687199999998,0.0,252031.49439999997,Being goods sold to Grover-Luthra Inv No 767,0
2025-04-20,"Kale, Mittal and Dash",20UUAev5554t7ZC,273952.46,28,38353.34440000001,38353.34440000001,0.0,350659.1488,"Being goods sold to Kale, Mittal and Dash Inv No 196",0
2025-05-13,"Bose, Parmer and Deshmukh",32obiEo4133b6ZC,438170.6,0,0.0,0.0,0.0,438170.6,GST Calculation Error,1
2025-09-15,Datta PLC,17iDWhP2678S2ZB,351458.54,5,0.0,0.0,17572.927,369031.467,Being goods sold to Datta PLC Inv No 250,0
2025-03-18,Krishna-Rout,25dvDmM9343C5ZA,369746.36,0,0.0,0.0,0.0,369746.36,Being goods sold to Krishna-Rout Inv No 120,0
2025-06-12,Sheth LLC,19emLZn0693V8ZA,375040.53,28,52505.67420000001,52505.67420000001,0.0,480051.87840000005,Being goods sold to Sheth LLC Inv No 576,0
2025-04-17,Nair PLC,22orRLq6812k3ZC,177418.82,28,24838.634800000003,24838.634800000003,0.0,227096.0896,Being goods sold to Nair PLC Inv No 441,0
2025-09-23,Raman Inc,16sOtay0685D3ZA,246189.75,18,22157.0775,22157.0775,0.0,290503.905,Being goods sold to Raman Inc Inv No 395,0
2025-04-29,"Sheth, Chaudry and Kothari",27Aihxp5532q9ZA,257874.29,28,36102.40060000001,36102.40060000001,0.0,330079.0912,"Being goods sold to Sheth, Chaudry and Kothari Inv No 617",0
2025-08-31,Setty LLC,36xCVWM2326m6ZC,47319.58,0,0.0,0.0,0.0,47319.58,Being goods sold to Setty LLC Inv No 997,0
2025-12-29,Srivastava-Mital,32WwgEi9240O3ZC,385760.15,0,0.0,0.0,0.0,385760.15,Being goods sold to Srivastava-Mital Inv No 664,0
2025-07-19,Randhawa-Toor,38EGnuX1195O9ZC,369632.0,0,0.0,0.0,0.0,369632.0,Being goods sold to Randhawa-Toor Inv No 979,0
2026-02-08,Master Group,38znylV4579w4ZA,58864.2,5,0.0,0.0,2943.21,61807.409999999996,Being goods sold to Master Group Inv No 970,0
2026-01-08,Bhakta-Babu,35iJvcd5514U3ZB,335850.76,18,0.0,0.0,30226.5684,366077.3284,GST Calculation Error,1
2025-08-15,Mall-Chaudhary,19QZsWA3006G7ZB,6401.94,0,0.0,0.0,0.0,6401.94,Being goods sold to Mall-Chaudhary Inv No 528,0
2025-04-04,Warrior-Chandra,17lSxOa2820o6ZA,302270.62,18,0.0,0.0,54408.711599999995,356679.3316,Being goods sold to Warrior-Chandra Inv No 358,0
2025-12-11,Wali-Mahal,29XODnE7202I1ZB,215855.42,12,0.0,0.0,25902.650400000002,241758.07040000003,Being goods sold to Wali-Mahal Inv No 736,0
2026-01-17,Hora Group,29HvOEx4569E5ZB,478536.43,18,0.0,0.0,86136.55739999999,564672.9874,Being goods sold to Hora Group Inv No 485,0
2026-01-31,Virk-Anand,14LScFc9025z4ZC,186238.6,28,0.0,0.0,52146.808000000005,238385.408,Being goods sold to Virk-Anand Inv No 723,0
2025-03-11,Gokhale-Agarwal,23YCwzV4680O5ZA,65175.01,18,0.0,0.0,11731.5018,76906.51180000001,Being goods sold to Gokhale-Agarwal Inv No 208,0
2026-02-12,Sekhon PLC,22tAaln3821X7ZC,429844.6,0,0.0,0.0,0.0,429844.6,Being goods sold to Sekhon PLC Inv No 554,0
2026-01-24,Narain Inc,38zdjPg9908w1ZB,352549.43,5,8813.73575,8813.73575,0.0,370176.9015,Being goods sold to Narain Inc Inv No 928,0
2025-05-15,Tara-Hora,34zdcjR6986C3ZB,265103.71,0,0.0,0.0,0.0,265103.71,Being goods sold to Tara-Hora Inv No 318,0
2025-03-12,"Gulati, Bassi and Singh",20RYGTt2640D5ZA,153654.07,28,0.0,0.0,43023.13960000001,196677.2096,"Being goods sold to Gulati, Bassi and Singh Inv No 855",0
2026-02-26,Kakar-Jha,37GmCOU2979R8ZC,481907.71,0,0.0,0.0,0.0,481907.71,Being goods sold to Kakar-Jha Inv No 211,0
2025-12-08,"Shroff, Kannan and Ganguly",14iSgWX5966K2ZA,382374.33,5,0.0,0.0,19118.716500000002,401493.0465,"Being goods sold to Shroff, Kannan and Ganguly Inv No 829",0
2026-02-24,Sodhi Ltd,15HYuiP2571z9ZB,331765.48,18,0.0,0.0,59717.7864,391483.26639999996,Being goods sold to Sodhi Ltd Inv No 586,0
2025-10-14,Parmar Group,17FFWcm2108f2ZA,247645.64,0,0.0,0.0,0.0,247645.64,Being goods sold to Parmar Group Inv No 585,0
2025-06-08,Lad and Sons,30Dxsyi8618Z8ZB,43778.64,28,0.0,0.0,12258.0192,56036.6592,Being goods sold to Lad and Sons Inv No 401,0
2026-02-02,"Shetty, Som and Kumar",25pgPfP6304j5ZB,268990.36,28,0.0,0.0,75317.3008,344307.66079999995,"Being goods sold to Shetty, Som and Kumar Inv No 297",0
2025-04-14,Grover and Sons,17TTdBV9339Z8ZA,69694.95,12,4181.697,4181.697,0.0,78058.344,Being goods sold to Grover and Sons Inv No 382,0
2025-04-01,Anand-Choudhury,19mDaeT4038G9ZB,223076.92,0,0.0,0.0,0.0,223076.92,Being goods sold to Anand-Choudhury Inv No 650,0
2025-10-29,"Patil, Subramaniam and Arya",35guixR5031s2ZC,429086.05,0,0.0,0.0,0.0,429086.05,"Being goods sold to Patil, Subramaniam and Arya Inv No 841",0
2026-02-27,Aurora Group,13sSkKP0073X4ZC,271998.43,5,0.0,0.0,13599.9215,285598.3515,Being goods sold to Aurora Group Inv No 361,0
2025-06-10,Mahajan-Solanki,21NRZeZ8692R8ZB,427955.63,0,0.0,0.0,0.0,427955.63,Being goods sold to Mahajan-Solanki Inv No 837,0
2025-12-20,"Sharma, Ratti and Merchant",37nXHzK6437e5ZC,44748.06,12,2684.8835999999997,2684.8835999999997,0.0,50117.8272,"Being goods sold to Sharma, Ratti and Merchant Inv No 431",0
2025-11-01,Atwal LLC,25yScST0334G7ZC,422897.75,5,0.0,0.0,21144.8875,444042.6375,Being goods sold to Atwal LLC Inv No 568,0
2026-01-16,Sem Ltd,18Adpnc0883L1ZC,384286.76,12,23057.2056,23057.2056,0.0,430401.1712,Being goods sold to Sem Ltd Inv No 151,0
2025-09-26,"Bhalla, Muni and Karnik",23RtrUm4059H3ZA,97835.33,28,0.0,0.0,27393.892400000004,125229.2224,"Being goods sold to Bhalla, Muni and Karnik Inv No 517",0
2025-06-25,"Chatterjee, Saha and Narayanan",32QloYw3825o5ZB,16991.62,28,2378.8268000000003,2378.8268000000003,0.0,21749.273599999997,"Being goods sold to Chatterjee, Saha and Narayanan Inv No 639",0
2025-07-20,Singh PLC,13neuqc5549E3ZB,478342.92,0,0.0,0.0,0.0,478342.92,Being goods sold to Singh PLC Inv No 891,0
2025-04-29,"Sarraf, Vig and Dua",38OlImY5372M4ZC,61707.25,5,0.0,0.0,3085.3625,64792.6125,"Being goods sold to Sarraf, Vig and Dua Inv No 964",0
2025-03-06,Bhakta LLC,30YHxIS8193F4ZB,111073.18,12,6664.390799999999,6664.390799999999,0.0,124401.96159999998,Being goods sold to Bhakta LLC Inv No 815,0
2025-08-08,Sibal-Talwar,20YxCNZ6563j3ZB,363049.45,5,0.0,0.0,18152.4725,381201.9225,Being goods sold to Sibal-Talwar Inv No 665,0
2025-08-04,Upadhyay PLC,20FkEHX8454b3ZA,128662.69,12,0.0,0.0,15439.522799999999,144102.2128,Being goods sold to Upadhyay PLC Inv No 431,0
2025-05-01,Personal - Shivani,24ZPDfu4140q1ZA,240487.98,18,0.0,0.0,43287.8364,283775.8164,Gift for family,1
2025-10-17,Brahmbhatt-Subramanian,10PohJr0896o5ZC,489962.45,28,0.0,0.0,137189.486,627151.936,Being goods sold to Brahmbhatt-Subramanian Inv No 532,0
2025-12-12,"Bakshi, Mitter and Oommen",10NALdV0119L7ZA,432954.54,5,10823.8635,10823.8635,0.0,454602.26699999993,"Being goods sold to Bakshi, Mitter and Oommen Inv No 965",0
2025-04-28,Narang-Raghavan,21qzlVj8851W4ZA,414441.77,28,58021.84780000001,58021.84780000001,0.0,530485.4656,Being goods sold to Narang-Raghavan Inv No 699,0
2025-11-24,"Bhatnagar, Bajaj and Dara",29WywLV0875o3ZC,457015.22,18,41131.36979999999,41131.36979999999,0.0,539277.9596,"Being goods sold to Bhatnagar, Bajaj and Dara Inv No 638",0
2025-05-08,Singh-Dube,25zCzIZ1563F4ZA,166371.3,0,0.0,0.0,0.0,166371.3,Being goods sold to Singh-Dube Inv No 282,0
2026-02-27,"Goda, Pandit and Dyal",18yEUhO9094M4ZB,226753.89,28,31745.544600000005,31745.544600000005,0.0,290244.9792,"Being goods sold to Goda, Pandit and Dyal Inv No 903",0
2026-02-20,"Din, Bala and Sodhi",16wYNIF9389c2ZA,401947.6,28,56272.664000000004,56272.664000000004,0.0,514492.92799999996,"Being goods sold to Din, Bala and Sodhi Inv No 348",0
2026-01-03,Deol Group,32lLVYp8310G6ZA,307698.88,0,0.0,0.0,0.0,307698.88,Being goods sold to Deol Group Inv No 484,0
2026-01-17,Pillai-Parmer,35MXhoM6638K7ZA,405126.76,18,0.0,0.0,72922.8168,478049.57680000004,Being goods sold to Pillai-Parmer Inv No 407,0
2025-03-15,Venkatesh-Natarajan,31gqdAJ8475h2ZC,407114.72,28,56996.0608,56996.0608,0.0,521106.8415999999,Being goods sold to Venkatesh-Natarajan Inv No 936,0
2025-09-01,Mannan Inc,30ZZGOI3081b5ZB,375236.38,12,0.0,0.0,45028.3656,420264.7456,Being goods sold to Mannan Inc Inv No 413,0
2025-07-26,Jhaveri Group,26GFNKt0445n4ZA,158939.34,5,3973.4835000000003,3973.4835000000003,0.0,166886.307,Being goods sold to Jhaveri Group Inv No 853,0
2025-12-04,Bansal and Sons,27hJbxK7206o8ZA,376263.28,0,0.0,0.0,0.0,376263.28,Being goods sold to Bansal and Sons Inv No 935,0
2026-02-22,Soman-Mitter,38mKVrt8635H4ZA,169588.01,5,0.0,0.0,8479.400500000002,178067.4105,Being goods sold to Soman-Mitter Inv No 136,0
2025-05-26,Ramaswamy Inc,26LsNaC2660U5ZC,116000.55,28,0.0,0.0,32480.154000000002,148480.704,Being goods sold to Ramaswamy Inc Inv No 695,0
2025-06-28,"Palla, Chokshi and Subramanian",25edKMd0386n7ZC,330988.51,0,0.0,0.0,0.0,330988.51,"Being goods sold to Palla, Chokshi and Subramanian Inv No 439",0
