Taxable_Value,Total,is_round_amount,is_weekend,tax_mismatch,keyword_flag,vendor_daily_count,is_structured_split,Is_Fraud
15645.56,17523.0272,0,0,0,0,2,0,0
20985.74,22035.027,0,0,0,0,2,1,0
1540.58,1617.609,0,1,0,0,1,0,0
30764.09,30764.09,0,0,0,0,4,0,0
30631.89,39208.8192,0,1,0,0,2,0,0
33701.54,33701.54,0,0,0,0,1,0,0
12633.43,14907.4474,0,1,0,0,1,0,0
20505.19,20505.19,0,0,0,0,2,1,0
27290.55,28655.0775,0,0,0,0,1,0,0
28805.2,32261.824,0,0,0,0,1,0,0
1298.34,1454.1408,0,0,0,0,2,1,0
4290.34,4504.857,0,0,0,0,1,0,0
12863.36,13506.528000000002,0,0,0,0,1,0,0
19081.79,19081.79,0,0,0,0,1,0,0
25290.75,32372.16,0,0,0,0,1,0,0
15583.93,18389.0374,0,0,0,0,1,0,0
27732.96,35498.1888,0,0,0,0,2,0,0
15411.21,17260.5552,0,0,0,0,1,0,0
12957.37,15289.6966,0,1,0,0,1,0,0
9543.03,12215.078400000002,0,0,0,0,1,0,0
32393.48,34013.154,0,0,0,0,1,0,0
14766.52,14766.52,0,1,0,0,1,0,0
33057.84,37024.78079999999,0,0,0,0,1,0,0
39867.39,39867.39,0,0,0,0,1,0,0
18128.28,23204.1984,0,0,0,0,2,0,0
15073.26,19293.7728,0,0,0,0,2,1,0
33721.07,39790.8626,0,0,0,0,1,0,0
39193.49,43896.7088,0,0,0,0,2,0,0
11429.45,14629.696,0,0,0,0,4,1,0
35765.35,42203.113000000005,0,0,0,0,1,0,0
2095.52,2472.7136,0,0,0,0,1,0,0
9191.04,9191.04,0,0,0,0,2,0,0
10626.7,11158.035,0,0,0,0,1,0,0
17824.34,21032.7212,0,0,0,0,2,1,0
37970.68,37970.68,0,1,0,0,1,0,0
18175.68,19084.464,0,1,0,0,2,1,0
38287.31,38287.31,0,0,0,0,2,0,0
29457.3,34759.614,0,0,0,0,1,0,0
36563.33,43144.7294,0,0,0,0,1,0,0
29249.48,34514.3864,0,0,0,0,1,0,0
29913.4,35297.812000000005,0,0,0,0,1,0,0
8682.31,11113.3568,0,1,0,1,1,0,1
5344.86,6306.934799999999,0,0,0,0,1,0,0
6502.67,7673.150599999999,0,1,0,0,1,0,0
8311.51,9308.8912,0,0,0,0,1,0,0
24230.36,28591.8248,0,0,0,0,1,0,0
23411.03,29966.1184,0,0,0,0,1,0,0
6723.97,8606.6816,0,0,0,0,1,0,0
6869.79,7694.1648,0,1,0,0,1,0,0
30757.81,34448.7472,0,0,0,0,1,0,0
7651.79,8570.0048,0,0,0,0,2,1,0
1400.26,1568.2912,0,1,0,0,1,0,0
37862.61,37862.61,0,0,0,0,1,0,0
11900.07,11900.07,0,0,0,0,1,0,0
19956.19,20953.9995,0,0,0,0,1,0,0
9002.4,11523.071999999998,0,0,0,0,1,0,0
39656.94,50760.8832,0,0,0,0,2,0,0
17037.81,20104.6158,0,0,0,0,2,1,0
3369.68,4313.1904,0,0,0,1,1,0,1
1887.78,1982.169,0,0,0,0,2,1,0
20125.29,20125.29,0,1,0,0,1,0,0
9350.7,10472.784,0,0,0,0,1,0,0
17719.51,22680.9728,0,1,0,0,1,0,0
33516.5,37538.48,0,0,0,0,1,0,0
36656.61,38489.4405,0,0,0,0,2,0,0
36946.93,47292.0704,0,0,0,0,1,0,0
26879.55,30105.096,0,1,0,0,1,0,0
34347.8,34347.8,0,0,0,0,1,0,0
1289.32,1650.3295999999998,0,0,0,0,1,0,0
36570.66,36570.66,0,0,0,0,1,0,0
10795.84,12739.0912,0,0,0,0,1,0,0
17979.66,17979.66,0,0,0,0,1,0,0
36273.81,38087.5005,0,0,0,0,1,0,0
18907.74,21176.668800000003,0,0,0,0,1,0,0
10549.02,11076.471,0,0,0,0,1,0,0
25000.0,29500.0,0,1,0,1,2,1,1
25000.0,29500.0,0,1,0,1,2,1,1
12878.47,12878.47,0,1,0,0,1,0,0
24917.77,26163.6585,0,0,0,0,1,0,0
12913.14,13558.797,0,0,0,0,1,0,0
37425.91,39297.20550000001,0,1,0,0,1,0,0
11285.73,12640.0176,0,0,0,0,1,0,0
12090.43,14266.7074,0,1,0,0,2,1,0
23783.34,23783.34,0,0,0,0,1,0,0
13517.91,17302.9248,0,0,0,0,2,1,0
12664.43,12664.43,0,0,0,0,1,0,0
31413.48,40209.2544,0,0,0,0,2,0,0
6194.63,6504.3615,0,0,0,0,1,0,0
29449.93,37695.9104,0,0,0,0,2,0,0
35996.6,40316.192,0,0,0,0,1,0,0
7783.06,9184.0108,0,0,0,0,1,0,0
38898.65,49790.272,0,1,0,0,1,0,0
25062.51,26315.6355,0,0,0,0,2,1,0
33802.7,39887.186,0,0,0,0,2,0,0
11720.98,12307.029,0,0,0,0,2,1,0
7099.89,7454.884500000001,0,0,0,0,1,0,0
3485.3,3659.565,0,1,0,0,1,0,0
39434.03,44166.1136,0,0,0,0,1,0,0
6887.08,8815.4624,0,1,0,0,1,0,0
33949.61,43455.5008,0,1,0,0,1,0,0
34858.14,39041.1168,0,0,0,1,1,0,1
12482.89,15978.0992,0,0,0,0,2,1,0
28339.56,31740.3072,0,0,0,0,1,0,0
33741.99,39815.5482,0,0,0,0,1,0,0
12672.31,14192.9872,0,0,0,0,1,0,0
25000.0,29500.0,0,1,0,1,3,1,1
25000.0,29500.0,0,1,0,1,3,1,1
3074.59,3074.59,0,1,0,0,1,0,0
10829.96,12129.5552,0,0,0,0,2,1,0
11835.06,12426.813,0,0,0,0,1,0,0
4395.63,4395.63,0,1,0,0,1,0,0
9745.63,10232.9115,0,0,0,0,1,0,0
35015.0,36765.75,0,0,0,0,2,0,0
4669.44,5976.883199999999,0,0,0,0,1,0,0
11393.78,13444.6604,0,1,0,0,1,0,0
34698.99,36433.9395,0,0,0,0,1,0,0
30827.45,30827.45,0,1,0,0,3,0,0
25413.6,28463.232,0,0,0,0,2,1,0
26567.47,31349.6146,0,0,0,0,2,0,0
10653.71,11932.155199999996,0,0,0,0,1,0,0
2245.5,2514.96,0,0,0,0,1,0,0
22503.28,23628.444,0,1,0,0,2,1,0
17153.49,19211.9088,0,1,0,0,1,0,0
28856.07,36935.7696,0,0,0,0,1,0,0
6161.63,6901.0256,0,0,0,0,1,0,0
12303.65,14518.307,0,0,0,0,1,0,0
5146.89,5764.5168,0,0,0,0,1,0,0
10043.81,10043.81,0,0,0,0,1,0,0
10655.67,11188.4535,0,0,0,0,1,0,0
37298.51,41774.33120000001,0,1,0,1,3,0,1
13228.47,13889.8935,0,0,0,0,2,0,0
9801.9,11566.242,0,1,0,0,2,0,0
11340.62,11340.62,0,1,0,0,1,0,0
31574.23,31574.23,0,1,0,0,1,0,0
7815.21,9221.9478,0,0,0,0,1,0,0
18474.04,18474.04,0,1,0,0,2,1,0
8607.88,10157.2984,0,0,0,0,1,0,0
6095.12,7801.7536,0,1,0,0,1,0,0
34206.89,35917.2345,0,0,0,0,1,0,0
34244.42,34244.42,0,0,0,0,1,0,0
39948.51,47139.2418,0,1,0,0,2,0,0
17058.66,19105.6992,0,1,0,0,1,0,0
32356.49,41416.3072,0,1,0,0,1,0,0
18785.08,18785.08,0,1,0,0,1,0,0
36384.16,38203.368,0,0,0,0,2,0,0
29941.36,33534.3232,0,0,0,0,1,0,0
23699.54,30335.4112,0,0,0,0,1,0,0
38526.0,40452.3,0,1,0,0,2,0,0
17657.6,20835.968,0,1,0,0,1,0,0
10740.88,12674.2384,0,1,0,0,1,0,0
10404.09,10404.09,0,0,0,0,1,0,0
33476.9,37494.128,0,0,0,0,2,0,0
29789.25,31278.7125,0,0,0,0,1,0,0
16703.17,16703.17,0,0,0,0,5,1,0
26164.55,27472.7775,0,0,0,0,1,0,0
39318.59,44036.8208,0,0,0,0,1,0,0
8510.01,10041.8118,0,1,0,0,2,1,0
1355.25,1355.25,0,0,0,0,1,0,0
18182.58,20364.4896,0,0,0,0,2,1,0
17167.21,21974.0288,0,0,0,0,2,1,0
3092.41,3463.4992,0,0,0,0,2,0,0
36958.68,36958.68,0,0,0,0,1,0,0
13800.71,15456.7952,0,0,0,0,1,0,0
10604.43,11876.9616,0,0,0,0,1,0,0
7502.12,8402.3744,0,0,0,0,1,0,0
8662.65,9095.7825,0,1,0,0,1,0,0
16071.55,18964.429,0,1,0,0,1,0,0
21066.9,24858.942000000003,0,1,0,0,1,0,0
31616.99,35411.0288,0,1,0,0,1,0,0
25000.0,29500.0,0,1,0,1,3,1,1
25000.0,29500.0,0,1,0,1,3,1,1
26357.03,27674.8815,0,0,0,1,1,0,1
10718.91,11254.8555,0,1,0,0,1,0,0
11932.24,15273.2672,0,0,0,0,2,1,0
15377.5,19683.2,0,0,0,0,1,0,0
11466.22,14676.7616,0,0,0,0,2,1,0
25268.5,32343.68,0,1,0,0,3,0,0
11068.63,14167.8464,0,1,0,0,1,0,0
5702.57,6386.8784,0,0,0,0,1,0,0
37594.43,37594.43,0,0,0,0,2,0,0
50000.0,59000.0,1,0,1,0,1,0,1
10041.96,11246.995199999998,0,1,0,0,2,0,0
6038.41,7729.1648,0,0,0,0,1,0,0
29379.86,30848.853000000003,0,0,0,0,1,0,0
37776.76,48354.25280000001,0,0,0,0,1,0,0
32647.19,36564.8528,0,0,0,0,1,0,0
7490.8,9588.224,0,1,0,0,1,0,0
18810.98,18810.98,0,0,0,0,1,0,0
5143.71,6583.9488,0,0,0,0,1,0,0
28024.74,31387.7088,0,0,0,0,1,0,0
13659.8,14342.79,0,0,0,0,1,0,0
12109.8,14289.563999999998,0,0,0,0,1,0,0
24868.5,31831.68,0,0,0,0,2,0,0
8489.13,8913.5865,0,1,0,0,1,0,0
6097.36,6402.228,0,1,0,0,1,0,0
11051.25,11051.25,0,0,0,0,1,0,0
50000.0,59000.0,1,0,1,0,1,0,1
9332.29,11945.3312,0,0,0,0,1,0,0
39231.58,41193.159,0,0,0,0,1,0,0
22094.2,23198.91,0,1,0,0,1,0,0
27808.0,27808.0,0,0,0,0,1,0,0
37156.24,37156.24,0,0,0,0,1,0,0
17523.24,18399.402,0,1,0,0,2,1,0
26338.34,29498.9408,0,0,0,0,2,1,0
18033.24,21279.2232,0,0,0,0,1,0,0
32265.28,33878.544,0,0,0,0,1,0,0
38817.56,38817.56,0,0,0,0,2,0,0
10946.66,12917.0588,0,0,0,0,1,0,0
19702.61,23249.0798,0,0,0,0,1,0,0
39069.5,43757.84,0,1,0,0,1,0,0
26579.92,26579.92,0,0,0,0,3,1,0
22412.32,22412.32,0,1,0,0,2,1,0
21146.9,24953.342000000004,0,0,0,0,1,0,0
12673.12,14193.8944,0,0,0,0,1,0,0
2143.16,2143.16,0,1,0,0,1,0,0
30363.6,38865.408,0,1,0,0,1,0,0
7266.04,9300.5312,0,0,0,0,1,0,0
15863.22,20304.9216,0,1,0,0,1,0,0
17892.03,21112.5954,0,0,0,0,1,0,0
27546.54,28923.867,0,1,0,0,1,0,0
9675.34,11416.9012,0,0,0,0,1,0,0
5571.52,6574.3936,0,1,0,0,2,1,0
21316.9,21316.9,0,0,0,0,1,0,0
5872.88,5872.88,0,0,0,0,1,0,0
31030.16,34753.7792,0,0,0,0,3,0,0
4224.94,4985.4292,0,0,0,0,1,0,0
18559.65,19487.6325,0,0,0,0,1,0,0
36734.29,41142.4048,0,0,0,0,1,0,0
24645.41,27602.859200000003,0,0,0,0,1,0,0
8559.91,8987.9055,0,0,0,0,1,0,0
7240.16,7602.168,0,0,0,0,1,0,0
16846.81,16846.81,0,0,0,0,2,0,0
29757.82,31245.711,0,0,0,0,1,0,0
14109.81,14109.81,0,0,0,0,2,1,0
16471.63,17295.2115,0,0,0,0,1,0,0
16052.61,18942.0798,0,0,0,0,1,0,0
22090.96,24741.8752,0,0,0,0,1,0,0
11344.92,14521.4976,0,0,0,0,1,0,0
8555.89,8983.6845,0,0,0,0,1,0,0
3612.6,4046.112,0,0,0,0,1,0,0
13547.69,17341.0432,0,1,0,0,1,0,0
16217.41,17028.280499999997,0,0,0,0,1,0,0
19529.27,21872.7824,0,0,0,0,1,0,0
10871.62,11415.201,0,1,0,0,1,0,0
39646.1,44403.632,0,0,0,0,1,0,0
39301.8,50306.304,0,0,0,0,1,0,0
38339.97,49075.16160000001,0,0,0,0,1,0,0
31169.72,31169.72,0,0,0,0,1,0,0
39289.85,41254.34249999999,0,0,0,0,1,0,0
30644.23,36160.1914,0,1,0,0,1,0,0
1534.12,1610.826,0,0,0,0,1,0,0
29075.03,37216.0384,0,0,0,0,1,0,0
30024.92,30024.92,0,1,0,0,1,0,0
5040.4,5040.4,0,0,0,0,1,0,0
3688.49,3872.9145,0,0,0,0,1,0,0
14681.71,18792.5888,0,0,0,0,2,1,0
35835.35,42285.713,0,0,0,0,1,0,0
3464.4,3637.62,0,0,0,0,2,0,0
31407.06,32977.413,0,0,0,0,2,0,0
19605.53,23134.5254,0,0,0,0,2,1,0
17113.54,17113.54,0,0,0,0,1,0,0
10169.94,11390.3328,0,0,0,0,1,0,0
13595.97,17402.8416,0,0,0,0,2,1,0
26661.73,29861.1376,0,0,0,0,1,0,0
2139.28,2524.3504,0,0,0,0,1,0,0
20182.19,22604.0528,0,1,0,0,1,0,0
2049.74,2418.6932,0,1,0,0,2,1,0
16469.79,17293.2795,0,1,0,0,1,0,0
8724.61,9771.5632,0,0,0,0,2,0,0
33468.82,33468.82,0,0,0,0,1,0,0
3265.63,3265.63,0,0,0,0,1,0,0
17042.29,21814.131200000003,0,1,0,0,2,1,0
24365.64,27289.5168,0,0,0,0,3,1,0
50000.0,59000.0,1,0,0,0,1,0,1
3120.76,3994.5728,0,0,0,0,1,0,0
31879.53,33473.5065,0,0,0,0,2,0,0
2837.85,2837.85,0,0,0,0,1,0,0
2793.92,3576.2176,0,0,0,0,4,1,0
12768.87,15067.2666,0,0,0,0,1,0,0
7635.35,8017.1175,0,0,0,0,1,0,0
36027.59,37828.96949999999,0,0,0,0,2,0,0
34279.49,35993.464499999995,0,0,0,0,2,0,0
36487.33,40865.80960000001,0,0,0,0,1,0,0
7965.82,9399.6676,0,0,0,0,1,0,0
33933.11,35629.7655,0,0,0,0,2,0,0
26227.42,29374.7104,0,1,0,0,2,1,0
34978.64,34978.64,0,0,0,0,1,0,0
22079.97,22079.97,0,0,0,0,2,1,0
27247.73,32152.3214,0,0,0,0,1,0,0
10932.03,13992.9984,0,0,0,0,1,0,0
25607.66,32777.8048,0,1,0,0,1,0,0
19101.17,20056.2285,0,1,0,0,2,1,0
7900.04,8295.042,0,0,0,0,2,1,0
10922.7,12888.786,0,1,0,0,2,1,0
5163.62,5421.801,0,0,0,0,1,0,0
1336.59,1577.1762,0,0,0,0,1,0,0
19228.18,24612.070400000004,0,0,0,0,3,1,0
5962.24,5962.24,0,0,0,0,2,1,0
36265.03,42792.735400000005,0,0,0,0,1,0,0
24795.97,29259.2446,0,1,0,0,2,1,0
16632.39,19626.2202,0,0,0,0,1,0,0
6733.15,7945.116999999999,0,0,0,0,2,0,0
14711.61,15447.1905,0,1,0,0,1,0,0
22715.5,29075.84,0,1,0,0,1,0,0
22642.38,23774.499,0,0,0,0,1,0,0
28011.93,29412.5265,0,1,0,0,3,1,0
10847.14,10847.14,0,0,0,0,1,0,0
16033.96,18920.0728,0,0,0,0,1,0,0
14561.45,15289.5225,0,1,0,0,2,1,0
35691.12,42115.5216,0,0,0,0,1,0,0
6684.63,6684.63,0,1,0,0,1,0,0
2539.71,2539.71,0,0,0,0,1,0,0
14625.4,16380.448,0,1,0,0,2,0,0
8244.91,9234.2992,0,1,0,0,1,0,0
5225.3,6688.384,0,0,0,0,3,1,0
50000.0,59000.0,1,0,0,0,1,0,1
21557.16,24144.0192,0,1,0,0,2,1,0
27937.93,35760.5504,0,1,0,0,1,0,0
29481.56,33019.347200000004,0,1,0,0,1,0,0
27506.52,30807.3024,0,0,0,0,1,0,0
24019.18,28342.6324,0,0,0,0,1,0,0
14026.23,16550.951399999998,0,1,0,0,2,0,0
5209.83,5209.83,0,0,0,0,1,0,0
14662.08,16421.5296,0,0,0,0,1,0,0
5939.47,6652.2064,0,0,0,0,1,0,0
7594.55,8505.896,0,0,0,0,1,0,0
25817.79,28915.9248,0,0,0,0,1,0,0
22593.31,23722.975500000004,0,0,0,0,1,0,0
16178.18,16987.089,0,0,0,0,1,0,0
12668.6,14948.948,0,1,0,0,2,1,0
34644.93,44345.5104,0,0,0,0,1,0,0
27040.16,31907.3888,0,1,0,0,1,0,0
2604.92,3334.2976,0,0,0,0,1,0,0
38093.88,44950.7784,0,0,0,0,1,0,0
28953.89,28953.89,0,0,0,0,1,0,0
3612.84,4263.1512,0,1,0,0,3,0,0
35857.79,45897.9712,0,0,0,0,1,0,0
7622.26,7622.26,0,1,0,0,1,0,0
12877.05,15194.918999999998,0,1,0,0,1,0,0
28339.28,36274.2784,0,1,0,0,1,0,0
38425.19,38425.19,0,0,0,0,1,0,0
28916.59,30362.4195,0,1,0,0,4,0,0
6034.37,6758.4944000000005,0,0,0,0,1,0,0
9091.44,9091.44,0,0,0,0,1,0,0
33975.68,38052.761600000005,0,0,0,0,1,0,0
31150.98,32708.529,0,0,0,0,1,0,0
8336.71,8336.71,0,0,0,0,1,0,0
4910.99,4910.99,0,0,0,0,1,0,0
2390.53,2677.3936,0,0,0,0,1,0,0
9898.75,9898.75,0,0,0,0,1,0,0
4683.09,5526.0462,0,0,0,0,1,0,0
15400.73,18172.8614,0,0,0,0,1,0,0
3202.12,3586.3744,0,0,0,0,1,0,0
1222.77,1222.77,0,0,0,0,2,0,0
18800.08,24064.102400000003,0,1,0,0,1,0,0
22269.76,26278.3168,0,1,0,0,1,0,0
23242.93,26032.0816,0,0,0,0,1,0,0
28066.61,31434.6032,0,0,0,0,1,0,0
10986.98,11536.328999999998,0,1,0,0,2,1,0
31476.3,37142.034,0,0,0,0,1,0,0
13424.52,17183.3856,0,0,0,0,1,0,0
30368.39,34012.5968,0,0,0,0,1,0,0
10622.47,11153.5935,0,0,0,0,1,0,0
32376.24,36261.3888,0,0,0,0,1,0,0
30028.11,31529.5155,0,1,0,0,1,0,0
3959.66,4434.8192,0,0,0,0,2,1,0
16630.15,17461.6575,0,0,0,0,1,0,0
7547.12,8905.6016,0,0,0,0,1,0,0
31545.22,37223.3596,0,0,0,0,1,0,0
27417.01,30707.0512,0,0,0,0,3,0,0
26412.13,33807.5264,0,0,0,0,1,0,0
31695.72,33280.506,0,0,0,0,1,0,0
12059.78,15436.518400000004,0,0,0,0,1,0,0
30982.61,30982.61,0,1,0,0,2,0,0
32167.81,37958.0158,0,1,0,0,1,0,0
6777.43,6777.43,0,0,0,0,2,1,0
22853.35,25595.752,0,1,0,0,1,0,0
29426.46,30897.783,0,0,0,0,1,0,0
29575.73,37856.9344,0,1,0,0,1,0,0
15218.35,17957.653,0,0,0,0,1,0,0
13093.25,16759.36,0,0,0,0,1,0,0
8133.85,8133.85,0,0,0,0,3,1,0
11952.1,15298.688000000002,0,0,0,0,1,0,0
17666.46,20846.4228,0,0,0,0,1,0,0
32131.77,32131.77,0,1,0,0,1,0,0
20439.92,26163.0976,0,0,0,0,1,0,0
30643.89,32176.0845,0,0,0,0,1,0,0
13208.05,15585.499,0,0,0,0,2,1,0
32585.62,32585.62,0,1,0,0,1,0,0
3854.27,4933.4656,0,0,0,0,2,0,0
22301.7,22301.7,0,1,0,0,1,0,0
11541.86,14773.580800000002,0,0,0,0,1,0,0
25417.52,28467.6224,0,0,0,0,2,1,0
16503.49,18483.9088,0,0,0,0,2,1,0
20921.57,20921.57,0,1,0,0,1,0,0
21915.95,21915.95,0,0,0,0,1,0,0
15869.0,16662.45,0,1,0,0,1,0,0
9940.33,11133.1696,0,0,0,0,1,0,0
30549.24,30549.24,0,1,0,0,1,0,0
10291.23,12143.6514,0,0,0,0,1,0,0
25466.6,30050.588,0,0,0,0,1,0,0
1564.28,2002.2784,0,0,0,0,2,0,0
35200.44,45056.5632,0,0,0,0,2,0,0
20249.67,20249.67,0,1,0,0,3,1,0
27964.67,35794.7776,0,0,0,0,1,0,0
11383.53,11952.7065,0,0,0,0,1,0,0
4639.02,4870.9710000000005,0,1,0,0,1,0,0
29010.63,34232.5434,0,0,0,0,1,0,0
19921.7,25499.776,0,1,0,0,1,0,0
17025.49,17025.49,0,0,0,0,1,0,0
7468.19,9559.2832,0,0,0,0,2,0,0
18173.92,21445.2256,0,1,0,0,1,0,0
16765.35,16765.35,0,0,0,0,1,0,0
1977.0,2332.86,0,1,0,0,1,0,0
28714.14,33882.6852,0,0,0,0,1,0,0
18907.03,21175.8736,0,0,0,0,1,0,0
35204.98,35204.98,0,1,0,0,1,0,0
39261.02,39261.02,0,0,0,0,2,0,0
2055.63,2425.6434,0,0,0,0,1,0,0
5790.59,6485.460800000001,0,1,0,0,1,0,0
34212.84,35923.482,0,0,0,0,1,0,0
2284.85,2284.85,0,0,0,0,1,0,0
34711.5,36447.075,0,0,0,0,1,0,0
32929.79,42150.1312,0,1,0,0,1,0,0
3032.31,3032.31,0,0,0,0,2,0,0
6322.53,6322.53,0,0,0,0,1,0,0
14705.71,16470.3952,0,1,0,0,3,1,0
17808.95,22795.456,0,1,0,0,1,0,0
39782.11,39782.11,0,1,0,0,1,0,0
37379.41,37379.41,0,0,0,0,1,0,0
19678.36,22039.7632,0,0,0,0,1,0,0
27754.17,35525.3376,0,1,0,0,1,0,0
5501.27,6161.422400000001,0,0,0,0,1,0,0
2888.65,3697.472,0,0,0,0,1,0,0
9636.22,9636.22,0,0,0,0,2,1,0
29369.57,37593.0496,0,1,0,0,1,0,0
22851.94,23994.537,0,1,0,0,1,0,0
30632.71,30632.71,0,0,0,0,1,0,0
30363.07,30363.07,0,1,0,0,1,0,0
12141.2,15540.736,0,1,0,0,1,0,0
50000.0,59000.0,1,1,1,0,1,0,1
8586.41,10990.6048,0,1,0,0,1,0,0
15435.64,15435.64,0,0,0,0,1,0,0
38996.21,38996.21,0,0,0,0,2,0,0
8142.84,8142.84,0,1,0,0,1,0,0
16324.77,20895.7056,0,1,0,0,1,0,0
4923.18,5809.3524,0,1,0,0,1,0,0
2486.16,2610.468,0,1,0,0,2,0,0
12853.42,13496.091,0,0,0,0,1,0,0
21236.23,25058.7514,0,0,0,0,1,0,0
12310.29,13787.5248,0,0,0,0,1,0,0
38665.34,40598.60699999999,0,1,0,0,1,0,0
11986.73,13425.137599999998,0,1,0,0,1,0,0
33323.94,37322.8128,0,0,0,0,1,0,0
22630.58,26704.084400000003,0,1,0,0,1,0,0
13680.95,17511.616,0,1,0,1,1,0,1
18449.42,20663.3504,0,0,0,0,1,0,0
3932.93,4640.8574,0,0,0,0,3,0,0
15937.42,18806.1556,0,0,0,0,1,0,0
31335.09,32901.8445,0,1,0,0,1,0,0
20355.7,24019.726,0,0,0,0,1,0,0
30752.16,34442.4192,0,0,0,0,2,0,0
34844.44,36586.662,0,0,0,0,1,0,0
19702.3,19702.3,0,0,0,1,1,0,1
20132.37,23756.1966,0,0,0,0,1,0,0
25939.39,25939.39,0,0,0,0,2,1,0
15931.3,15931.3,0,0,0,0,2,1,0
13253.85,13253.85,0,0,0,0,1,0,0
31197.45,31197.45,0,0,0,0,1,0,0
10046.97,11855.424599999998,0,0,0,0,2,1,0
8694.53,9737.8736,0,0,0,0,1,0,0
20983.31,24760.3058,0,0,0,0,1,0,0
26648.02,34109.4656,0,0,0,0,1,0,0
12015.24,14177.9832,0,1,0,0,2,0,0
36809.13,36809.13,0,1,0,0,1,0,0
1568.14,1646.547,0,1,0,0,1,0,0
25268.94,28301.2128,0,0,0,0,1,0,0
15996.51,17916.0912,0,1,0,0,2,1,0
23042.89,25808.0368,0,1,0,0,1,0,0
28247.92,36157.3376,0,1,0,0,1,0,0
33348.72,37350.5664,0,1,0,0,1,0,0
30886.15,36445.657,0,0,0,0,1,0,0
39736.45,46889.011,0,1,0,0,2,0,0
21929.42,24560.9504,0,1,0,0,1,0,0
23806.35,30472.128,0,0,0,0,2,0,0
11550.78,11550.78,0,0,0,0,1,0,0
25145.31,32185.9968,0,0,0,0,1,0,0
38449.41,38449.41,0,0,0,0,1,0,0
4127.91,4623.2592,0,0,0,0,1,0,0
34801.75,36541.8375,0,0,0,0,1,0,0
33809.48,33809.48,0,0,0,0,2,0,0
14586.55,16336.935999999998,0,0,0,0,3,1,0
39003.4,39003.4,0,0,0,0,1,0,0
15048.92,16854.7904,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,2,1,1
25000.0,29500.0,0,0,0,1,2,1,1
27997.51,33037.0618,0,1,0,0,1,0,0
36948.55,38795.9775,0,1,0,0,1,0,0
25458.05,25458.05,0,0,0,0,2,1,0
29790.57,29790.57,0,0,0,0,1,0,0
23696.94,27962.3892,0,1,0,0,1,0,0
24444.71,31289.2288,0,1,0,0,1,0,0
7383.38,9450.7264,0,0,0,0,1,0,0
2695.02,2829.771,0,1,0,0,3,1,0
32351.13,38174.3334,0,0,0,0,1,0,0
16848.89,21566.5792,0,1,0,0,2,1,0
34156.94,43720.8832,0,0,0,0,1,0,0
17758.25,19889.24,0,0,0,0,1,0,0
20406.82,21427.161,0,0,0,0,1,0,0
31273.17,36902.3406,0,0,0,0,1,0,0
32216.24,32216.24,0,0,0,0,2,0,0
33278.35,39268.453,0,1,0,0,1,0,0
14802.04,18946.6112,0,1,0,0,1,0,0
11911.37,15246.5536,0,1,0,0,1,0,0
24228.72,31012.761600000005,0,0,0,0,1,0,0
3247.41,3247.41,0,0,0,0,1,0,0
37868.54,44684.8772,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,3,1,1
25000.0,29500.0,0,0,0,1,3,1,1
10557.72,11824.6464,0,0,0,0,1,0,0
38391.93,40311.5265,0,1,0,0,1,0,0
13583.77,15213.8224,0,1,0,0,2,0,0
4829.97,5699.3646,0,0,0,0,1,0,0
19433.76,20405.448,0,1,0,0,3,1,0
24861.21,31822.3488,0,0,0,0,1,0,0
4803.87,4803.87,0,1,0,0,3,0,0
14978.41,17674.5238,0,0,0,0,1,0,0
39653.08,39653.08,0,0,0,0,2,0,0
23540.32,30131.6096,0,0,0,0,1,0,0
17194.55,19257.896,0,1,0,0,2,1,0
29778.08,35138.1344,0,0,0,0,1,0,0
7604.65,9733.952,0,0,0,0,2,1,0
14220.62,14220.62,0,1,0,0,1,0,0
22574.64,28895.5392,0,0,0,0,2,1,0
7000.94,8961.2032,0,0,0,0,1,0,0
8981.01,10058.7312,0,1,0,0,1,0,0
28386.95,31793.384,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,3,1,1
25000.0,29500.0,0,0,0,1,3,1,1
19595.84,20575.632,0,0,0,0,1,0,0
39719.07,39719.07,0,0,0,0,2,0,0
36083.54,36083.54,0,1,0,0,1,0,0
4066.29,4554.2448,0,0,0,0,1,0,0
37049.64,43718.57520000001,0,0,0,0,1,0,0
15062.31,15062.31,0,0,0,0,1,0,0
25428.12,32547.9936,0,1,0,0,2,0,0
6194.75,7929.280000000001,0,0,0,0,1,0,0
12101.28,15489.638400000002,0,0,0,0,2,0,0
50000.0,59000.0,1,1,1,0,2,0,1
2054.67,2424.5106,0,1,0,0,1,0,0
29910.45,31405.9725,0,1,0,0,1,0,0
7239.32,8542.3976,0,1,0,0,1,0,0
25000.0,29500.0,0,1,0,1,2,1,1
25000.0,29500.0,0,1,0,1,2,1,1
3975.03,4452.033600000001,0,1,0,0,3,1,0
31033.95,31033.95,0,0,0,0,1,0,0
28321.07,28321.07,0,0,0,1,1,0,1
13859.12,15522.2144,0,1,0,0,1,0,0
24419.83,24419.83,0,0,0,0,2,1,0
26158.82,27466.761,0,0,0,0,1,0,0
20501.67,24191.9706,0,0,0,0,1,0,0
31004.4,39685.632000000005,0,0,0,0,1,0,0
